AICS-14_137,3500000418_100X_20170117_F05_P25.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_138,3500000418_100X_20170117_F05_P26.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_139,3500000418_100X_20170117_F06_P13.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_140,3500000418_100X_20170117_F06_P14.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_141,3500000418_100X_20170117_F06_P15.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_142,3500000418_100X_20170117_F06_P16.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_143,3500000418_100X_20170117_F06_P17.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_144,3500000418_100X_20170117_F06_P18.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_145,3500000418_100X_20170117_F07_P27.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_146,3500000418_100X_20170117_F07_P28.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_147,3500000418_100X_20170117_F07_P29.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_148,3500000418_100X_20170117_F07_P30.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_149,3500000418_100X_20170117_F07_P31.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_150,3500000418_100X_20170117_F07_P32.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_151,3500000418_100X_20170117_F07_P34.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack
AICS-14_152,20161209_C01_002.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_153,20161209_C01_003.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_154,20161209_C01_004.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_155,20161209_C01_005.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_156,20161209_C01_006.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_157,20161209_C01_007.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_158,20161209_C01_008.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_159,20161209_C01_009.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_160,20161209_C01_010.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_161,20161209_C01_011.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_162,20161209_C01_012.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_163,20161209_C01_013.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_164,20161209_C01_014.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_165,20161209_C01_015.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_166,20161209_C01_016.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_167,20161209_C01_017.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_168,20161209_C01_018.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_169,20161209_C01_019.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_170,20161209_C01_020.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_171,20161209_C01_021.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_172,20161209_C01_022.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_173,20161209_C01_023.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_174,20161209_C01_024.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_175,20161209_C01_025.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_176,20161209_C01_026.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_177,20161209_C01_027.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_178,20161209_C01_028.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_179,20161209_C01_029.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161209
AICS-14_180,20161216_S01_001.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_181,20161216_S01_002.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_182,20161216_S01_003.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_183,20161216_S01_004.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_184,20161216_S01_005.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_185,20161216_S01_006.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_186,20161216_S01_007.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_187,20161216_S01_008.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_188,20161216_S01_009.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_189,20161216_S01_010.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_190,20161216_S01_011.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_191,20161216_S01_012.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_192,20161216_S01_013.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_193,20161216_S01_014.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_194,20161216_S01_015.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_195,20161216_S01_016.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_196,20161216_S01_017.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_197,20161216_S01_018.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_198,20161216_S01_019.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_199,20161216_S01_020.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_200,20161216_S01_021.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_201,20161216_S01_022.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_202,20161216_S01_023.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_203,20161216_S01_024.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_204,20161216_S01_025.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_205,20161216_S01_026.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_206,20161216_S01_027.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_207,20161216_S01_028.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_208,20161216_S01_029.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_209,20161216_S01_030.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_210,20161216_S01_031.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_211,20161216_S01_032.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_212,20161216_S01_033.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_213,20161216_S01_034.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_214,20161216_S01_035.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_215,20161216_S01_036.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_216,20161216_S01_037.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_217,20161216_S01_038.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_218,20161216_S01_039.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_219,20161216_S01_040.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20161216
AICS-14_220,3500000427_100X_20170120_E06_P01.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_221,3500000427_100X_20170120_E06_P02.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_222,3500000427_100X_20170120_E06_P03.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_223,3500000427_100X_20170120_E06_P04.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_224,3500000427_100X_20170120_E06_P05.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_225,3500000427_100X_20170120_E06_P06.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_226,3500000427_100X_20170120_E06_P07.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_227,3500000427_100X_20170120_E06_P08.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_228,3500000427_100X_20170120_E06_P09.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_229,3500000427_100X_20170120_E06_P10.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_230,3500000427_100X_20170120_E08_P12.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_231,3500000427_100X_20170120_E08_P13.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_232,3500000427_100X_20170120_E08_P14.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_233,3500000427_100X_20170120_E08_P15.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_234,3500000427_100X_20170120_E08_P16.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_235,3500000427_100X_20170120_E08_P17.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_236,3500000427_100X_20170120_E08_P18.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_237,3500000427_100X_20170120_E08_P19.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_238,3500000427_100X_20170120_E08_P20.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_239,3500000427_100X_20170120_E08_P21.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_240,3500000427_100X_20170120_E08_P22.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_241,3500000427_100X_20170120_E08_P23.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_242,3500000427_100X_20170120_F05_P24.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_243,3500000427_100X_20170120_F05_P25.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_244,3500000427_100X_20170120_F05_P27.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_245,3500000427_100X_20170120_F05_P28.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_246,3500000427_100X_20170120_F06_P29.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_247,3500000427_100X_20170120_F06_P30.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_248,3500000427_100X_20170120_F06_P32.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_249,3500000427_100X_20170120_F06_P33.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_250,3500000427_100X_20170120_F06_P37.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_251,3500000427_100X_20170120_F06_P38.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_252,3500000427_100X_20170120_F07_P40.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_253,3500000427_100X_20170120_F07_P41.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_254,3500000427_100X_20170120_F07_P42.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_255,3500000427_100X_20170120_F07_P43.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_256,3500000427_100X_20170120_F07_P45.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_257,3500000427_100X_20170120_F07_P46.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_258,3500000427_100X_20170120_F07_P47.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_259,3500000427_100X_20170120_F07_P48.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_260,3500000427_100X_20170120_F07_P49.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_261,3500000427_100X_20170120_F07_P50.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000427\ZSD2\100X_zstack
AICS-14_262,3500000429_100X_20170120_E05_P03.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_263,3500000429_100X_20170120_E05_P04.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_264,3500000429_100X_20170120_E05_P05.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_265,3500000429_100X_20170120_E06_P06.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_266,3500000429_100X_20170120_E06_P07.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_267,3500000429_100X_20170120_E06_P08.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_268,3500000429_100X_20170120_E06_P09.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_269,3500000429_100X_20170120_E06_P10.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_270,3500000429_100X_20170120_E06_P11.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_271,3500000429_100X_20170120_E06_P12.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_272,3500000429_100X_20170120_E07_P13.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_273,3500000429_100X_20170120_E07_P14.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_274,3500000429_100X_20170120_E07_P15.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_275,3500000429_100X_20170120_E07_P16.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_276,3500000429_100X_20170120_E07_P17.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_277,3500000429_100X_20170120_E07_P18.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_278,3500000429_100X_20170120_E07_P19.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_279,3500000429_100X_20170120_E07_P20.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_280,3500000429_100X_20170120_F05_P36.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_281,3500000429_100X_20170120_F05_P37.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_282,3500000429_100X_20170120_F05_P41.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_283,3500000429_100X_20170120_F05_P42.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_284,3500000429_100X_20170120_F05_P43.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_285,3500000429_100X_20170120_F05_P45.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_286,3500000429_100X_20170120_F05_P46.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_287,3500000429_100X_20170120_F06_P28.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_288,3500000429_100X_20170120_F06_P29.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_289,3500000429_100X_20170120_F06_P30.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_290,3500000429_100X_20170120_F06_P31.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_291,3500000429_100X_20170120_F06_P32.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_292,3500000429_100X_20170120_F06_P34.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_293,3500000429_100X_20170120_F06_P35.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_294,3500000429_100X_20170120_F07_P22.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_295,3500000429_100X_20170120_F07_P23.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_296,3500000429_100X_20170120_F07_P24.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_297,3500000429_100X_20170120_F07_P25.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_298,3500000429_100X_20170120_F07_P26.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-14_299,3500000429_100X_20170120_F07_P27.czi,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000429\ZSD3\100X_zstack
AICS-16_0,20160930_S01_001.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_1,20160930_S01_002.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_2,20160930_S01_003.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_3,20160930_S01_004.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_4,20160930_S01_006.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_5,20160930_S01_007.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_6,20160930_S01_009.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_7,20160930_S01_010.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_8,20160930_S01_011.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_9,20160930_S01_012.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_10,20160930_S01_014.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_11,20160930_S01_015.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_12,20160930_S01_018.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_13,20160930_S01_019.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_14,20160930_S01_022.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_15,20160930_S01_023.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_16,20160930_S01_024.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_17,20160930_S01_027.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_18,20160930_S01_029.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_19,20160930_S01_030.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_20,20160930_S01_036.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Sue\2016\20160930
AICS-16_21,20161216_C02_001.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161216
AICS-16_22,20161216_C02_002.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161216
AICS-16_23,20161216_C02_003.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161216
AICS-16_24,20161216_C02_004.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161216
AICS-16_25,20161216_C02_005.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161216
AICS-16_26,20161216_C02_006.czi,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20161216
